Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
Guilty Gear X2 #Reload,14,2004,10,84,0.15,496,3,46.8,8993
Fatal Frame: Maiden of Black Water,19,2014,9,0,0.11,1023,2,37.3,149
Yuusha no Kuse ni Namaikida Or 3D,17,2010,12,3,0.11,0,0,0.0,530
J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,17,2011,1,8,0.21,0,0,0.0,960
I Love Puppies,4,2010,8,160,0.09,611,1,0.0,36
Haze,6,2008,7,5,0.99,400,2,30.75,73
Rugby 2005,7,2005,1,7,0.09,254,1,39.8,379
Danball Senki,17,2011,4,37,0.39,0,0,0.0,14
Tetris,2,1988,5,0,5.58,0,0,0.0,693
T.R.A.G. - Tactical Rescue Assault Group: Mission of Mercy,13,1998,11,240,0.14,0,0,0.0,812
Indigo Prophecy,7,2005,11,10,0.15,118,2,45.4,3650
The $1 Pyramid,1,2011,6,5,0.08,0,0,0.0,205
Style Lab: Makeover,4,2009,8,5,0.4,12,1,0.0,36
Ultimate Spider-Man,14,2005,9,4,0.39,6,3,42.2,149
Super Puzzle Fighter II,9,0,5,12,0.09,570,1,46.25,83
Ben 10 Ultimate Alien: Cosmic Destruction,6,2010,2,58,0.24,211,4,4.3,3720
Assassin's Creed III: Liberation,23,2012,9,5,1.32,12,2,38.6,149
Virtual Pool: Tournament Edition,14,2005,1,63,0.03,1559,1,31.0,960
LEGO Dimensions,6,2015,9,19,0.55,0,0,3.2,104
Power Pocket Koushien,4,2005,1,14,0.1,0,0,0.0,50
Pro Yakyuu Spirits 5 Kanzenban,7,2008,1,14,0.05,0,0,0.0,379
Honda ATV Fever,1,2010,3,215,0.04,930,1,0.0,1392
The Technomancer,15,2016,4,82,0.01,1671,2,31.4,14
MX SuperFly featuring Ricky Carmichael,7,2002,3,28,0.28,0,0,0.0,10165
Ghostbusters,16,1985,5,4,0.45,0,0,0.0,371
Monster House,7,2006,11,28,0.14,250,4,29.5,3650
Transformer: Rise of the Dark Spark,5,2014,9,4,0.16,0,0,0.0,220
Alone in the Dark: Inferno,6,2008,11,10,0.13,480,2,37.3,143
Chaos;Child,23,2015,11,357,0.05,0,0,0.0,812
Kami Naru Kimi to,17,2011,11,323,0.02,0,0,0.0,812
Top Gear Hyper-Bike,12,1999,3,188,0.06,0,0,0.0,592
Ty the Tasmanian Tiger 3: Night of the Quinkan,7,2005,9,4,0.19,213,4,38.05,28
Kidz Bop Dance Party! The Video Game,1,2010,6,58,0.22,0,0,0.0,205
Diabolik Lovers: More Blood,17,2013,11,323,0.03,0,0,0.0,812
Dai-4-Ji Super Robot Taisen S,13,1996,12,56,0.51,0,0,0.0,530
The Treasures of Mystery Island 3 Pack - Save Mystery Island!,15,2011,5,53,0.01,0,0,0.0,371
Prince of Persia: Rival Swords,1,2007,9,5,0.29,52,3,38.85,113
Kileak: The DNA Imperative,13,1994,7,3,0.37,0,0,0.0,260
Need for Speed Underground,20,2003,3,7,1.21,22,1,46.0,592
The Sims: Vacation,15,2002,8,7,3.07,89,3,41.4,784
Jeremy McGrath Supercross World,7,2001,3,30,0.23,310,3,19.2,10165
Final Fantasy Chronicles,13,2001,4,54,0.52,91,3,49.05,14
MX vs. ATV Reflex,17,2009,3,28,0.23,429,1,0.0,592
FIFA 12,1,2011,1,7,0.76,0,0,0.0,6
Hunter: The Reckoning Redeemer,14,2003,9,117,0.17,337,2,40.3,149
Dino Crisis,13,1998,9,12,2.41,0,0,0.0,149
BeatMania IIDX 4th Style: New Songs Collection,7,2001,8,14,0.05,0,0,0.0,1401
Armored Core: Nine Breaker,7,2004,8,11,0.07,163,3,32.6,1401
Wario: Master of Disguise,4,2007,2,0,0.65,541,4,33.7,4858
Operation Flashpoint: Elite,14,2005,7,34,0.04,1113,3,36.15,260
Black & White 2,15,2005,12,7,0.09,0,0,0.0,530
Jak X: Combat Racing,7,2005,3,3,0.55,33,3,41.85,10165
The Rub Rabbits!,4,2005,5,8,0.07,0,0,0.0,430
No Fate! Only the Power of Will,5,2010,11,79,0.01,0,0,0.0,1717
Harry Potter and the Deathly Hallows - Part 1,4,2010,9,7,0.41,192,4,31.0,157
Monster Rancher Hop-A-Bout,13,2000,9,48,0.03,0,0,0.0,149
College Hoops 2K6,7,0,1,53,0.25,564,1,42.15,379
MySims Collection,1,2010,6,7,0.14,192,1,0.0,205
Final Fantasy XIII,6,2009,4,15,5.33,46,3,45.15,38
Real Bout Garou Densetsu Special: Dominated Mind,13,1998,10,244,0.06,0,0,0.0,8993
Super Paper Mario,1,2007,2,0,3.71,55,1,46.45,976
Resident Evil Archives: Resident Evil Zero,1,2008,9,12,0.24,48,2,35.1,113
Alone in the Dark,1,2008,11,10,0.18,1011,2,21.7,171
Medal of Honor: Underground,13,2000,7,7,0.97,146,3,47.5,260
Vandal Hearts,13,1996,4,14,0.45,0,0,0.0,14
Rock Band Unplugged,17,2009,6,31,0.48,646,3,43.8,209
WWF War Zone,13,1998,10,30,3.36,0,0,0.0,8993
Crash Tag Team Racing,7,2005,3,23,0.54,311,4,36.5,10165
IL-2 Sturmovik: Birds of Prey,17,2009,8,11,0.19,994,3,1.5,784
Pro Evolution Soccer 2012,6,2011,9,14,2.19,69,1,43.3,104
Jackie Chan: Stuntmaster,13,1999,9,3,0.22,0,0,0.0,149
DarkStar One: Broken Alliance,5,2010,8,206,0.2,971,3,35.1,96
Nightmare Creatures,12,1996,9,4,0.26,0,0,0.0,149
S.C.A.R.S,12,1998,3,5,0.06,0,0,0.0,592
Ar tonelico Qoga: Knell of Ar Ciel,6,2010,4,48,0.24,690,2,33.2,38
Space Battleship Yamato: Harukanaru Hoshi Iscandar,13,1999,12,25,0.17,0,0,0.0,530
Naruto Shippuden: Ultimate Ninja Storm Revolution,6,2014,10,25,0.43,325,3,40.25,1498
Injustice: Gods Among Us,19,2013,10,19,0.19,133,3,44.95,8993
Micro Machines 64 Turbo,12,1999,3,34,0.14,0,0,0.0,592
Petz Sports,1,2008,8,5,0.46,0,0,0.0,27
Sitting Ducks,7,2003,2,429,0.05,452,1,0.0,728
The Settlers: Rise of an Empire,15,2007,12,5,0.02,800,4,36.85,530
Body Harvest,12,1998,7,264,0.2,0,0,0.0,260
East India Company Collection,15,2010,6,310,0.03,1547,3,0.0,209
Mobile Suit Gundam: Zeonic Front,7,2001,8,25,0.43,686,3,39.9,1401
Super R-Type,8,1991,7,0,0.23,0,0,0.0,8
The 3rd Birthday,17,2010,4,15,0.51,628,2,38.55,14
Red Dead Redemption: Undead Nightmare,6,2010,9,2,1.14,39,2,3.7,104
Kao the Kangaroo Round 2,20,2005,2,271,0.02,1654,1,28.5,592
WWE Crush Hour,7,2003,3,28,0.35,507,3,30.65,10165
Diddy Kong Racing,12,1997,3,0,4.88,0,0,0.0,592
Power Pro Kun Pocket 1+2,9,2004,1,14,0.15,0,0,0.0,106
Juiced 2: Hot Import Nights,5,2007,3,28,0.63,548,3,37.8,435
Tetris 2 (weekly jp sales),3,1992,5,0,0.23,0,0,0.0,575
Valkyria Chronicles,6,2008,4,8,1.27,180,3,47.3,38
Robots,4,2005,9,23,0.14,243,1,3.35,157
Nisenochigiri,17,2010,11,323,0.02,0,0,0.0,812
Rygar: The Battle of Argus,1,2008,9,70,0.09,378,3,29.5,113
Deception III: Dark Delusion,13,1999,4,48,0.04,0,0,0.0,14
The King of Fighters 2002: Unlimited Match,7,2009,10,225,0.04,0,0,0.0,120
Lego Batman 3: Beyond Gotham,23,2014,9,19,0.3,182,4,3.85,149
All Star Cheer Squad,1,2008,1,28,0.79,469,1,2.6,6
J-League Winning Eleven 10 + Europa League 06-07,7,2006,1,14,0.21,0,0,0.0,379
Tiger Woods PGA Tour 2003,14,2002,1,7,0.44,18,1,48.25,960
Over the Hedge,14,2006,2,4,0.1,142,4,30.5,592
TimeShift,5,2007,7,23,0.41,703,2,38.95,277
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,24,1995,6,8,0.11,0,0,0.0,209
WRC: FIA World Rally Championship,6,0,3,195,0.2,723,0,36.25,2208
Kamen Rider: Battride War,6,2013,9,25,0.19,0,0,0.0,104
Star Ocean: The Second Story,13,1998,4,3,1.1,236,1,44.25,14
Hannspree Ten Kate Honda: SBK Superbike World Championship,17,2007,3,195,0.04,723,4,0.0,592
Skydiving Extreme,13,2001,1,56,0.08,0,0,0.0,960
Cocoto Kart Racer,1,2008,3,230,0.06,422,1,0.0,1392
The King of Fighters Kyo,13,1998,10,225,0.04,0,0,0.0,8993
Wii Sports,1,2006,1,0,82.53,0,1,42.0,6
Rock Revolution,4,2008,6,14,0.1,850,4,3.4,493
Dragon Age: Inquisition,18,2014,4,7,0.93,116,2,45.95,14
Worms: A Space Oddity,1,2008,12,28,0.08,449,4,34.15,605
Seiken Densetsu 3,8,1995,4,9,0.89,0,0,0.0,57
Cabela's Survival: Shadows of Katmai,6,2011,1,4,0.18,242,3,3.7,25
Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,4,2009,8,14,0.1,0,0,0.0,36
AKB1/48: Idol to Koishitara...,17,2010,6,25,0.41,0,0,0.0,209
Accel World: Kasoku no Chouten,17,2013,11,25,0.01,0,0,0.0,812
True Crime: Streets of LA,14,2003,9,4,1.38,109,2,42.4,149
Puzzle City,4,2009,5,160,0.02,611,1,0.0,430
Wakeboarding Unleashed Featuring Shaun Murray,9,2003,1,265,0.02,1612,1,33.5,106
Get Fit with Mel B,6,2010,1,195,0.38,730,1,39.4,25
Art of Fighting Anthology,7,2006,10,67,0.04,775,3,33.5,120
Samurai Warriors 4-II,10,2015,9,48,0.12,188,3,40.15,661
Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,4,2007,11,58,0.04,0,0,0.0,37
Sword Art Online: Lost Song,6,2015,4,25,0.1,0,0,0.0,38
Brain Quest: Grades 3 & 4,4,2008,6,7,0.06,0,0,0.0,493
Tiger Woods PGA Tour 07,6,2006,1,7,0.5,97,1,40.5,25
Boogie,1,2007,6,7,0.49,258,4,31.15,205
Spy Fox in Dry Cereal,1,2008,11,35,0.06,1387,1,0.0,171
Rose to Tasogare no Kojou,23,2016,9,131,0.02,0,0,0.0,149
Wand of Fortune: Mirai e no Prologue Portable,17,2010,11,323,0.01,0,0,0.0,812
Romance of the Three Kingdoms XII,19,2012,12,48,0.02,0,0,0.0,530
Sonic & All-Stars Racing Transformed,5,2012,3,8,0.58,0,0,0.0,435
Big Brain Academy: Wii Degree,1,2007,6,0,3.79,0,1,37.45,205
Kamen Rider: Battride War II,6,2014,9,25,0.1,0,0,0.0,104
Tokyo Twilight Ghost Hunters,23,2014,4,389,0.07,685,3,35.0,14
Rabbids Invasion: The Interactive TV Show,18,2014,6,5,0.01,0,0,0.0,209
Star Wars: Empire at War - Forces of Corruption,15,2006,12,18,0.02,1231,3,41.8,530
Pro Yakyuu Team o Tsukurou!,24,1998,1,8,0.25,0,0,0.0,960
Mystery Tales of Time Travel,4,2010,5,276,0.19,0,0,0.0,430
Transport Fever,15,2016,8,279,0.04,1513,0,38.5,784
Ben 10: Alien Force,17,2008,9,101,0.59,417,4,3.85,149
Bust-A-Move DS,4,2005,5,11,0.11,1216,1,41.0,430
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army,7,2006,4,48,0.09,0,0,0.0,56
Medal of Honor Heroes 2,1,2007,7,7,0.41,35,3,40.3,3
F1 2011,6,2011,3,34,1.2,294,1,44.55,2208
SD Gundam G Generation Seed,7,2004,12,25,0.4,0,0,0.0,286
Sonic & All-Stars Racing Transformed,11,2012,3,8,0.29,0,0,0.0,167
Mary King's Riding School 2,1,2009,8,162,0.02,0,0,0.0,27
CIMA: The Enemy,9,2003,4,214,0.03,580,1,35.0,26
Street Fighter: The Movie,13,1995,10,30,0.17,0,0,0.0,8993
Need For Speed: Undercover,6,2008,3,7,2.05,194,3,32.45,2208
Kannou Mukashi Banashi Portable,17,2012,11,323,0.02,0,0,0.0,812
Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,17,2011,4,243,0.02,0,0,0.0,14
Let's Play Garden,1,2010,8,41,0.02,1034,1,0.0,27
Dragon Age II,6,2011,9,7,0.83,116,2,43.15,104
Conflict: Global Terror,14,2005,7,113,0.1,262,2,34.95,260
Buzz! Junior: Jungle Party,7,2006,6,3,0.41,0,0,0.0,78
The King of Fighters '94 (CD),27,1993,10,244,0.14,0,0,0.0,8993
To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,17,2008,11,214,0.03,0,0,0.0,812
GA - Geijutsuka Art Design Class: Slapstick Wonder Land,17,2010,11,90,0.02,0,0,0.0,812
Ringling Bros. and Barnum & Bailey: Circus Friends,4,2009,9,2,0.17,0,0,0.0,157
NBA Live 09,7,2008,1,7,0.39,35,1,3.7,379
Magna Carta 2,5,2009,4,56,0.3,815,3,38.0,88
MindJack,5,2011,7,15,0.09,981,2,22.1,277
Super Monkey Ball 3D,11,2011,9,8,0.49,180,1,30.25,1591
Pimp My Ride,5,2006,3,4,0.11,453,3,20.9,435
Assassin's Creed II,5,2009,9,5,5.26,52,2,49.4,220
NBA Jam,21,1992,1,38,2.05,0,0,0.0,960
Mass Effect 2,6,2011,4,7,1.45,116,2,51.25,38
Maze Craze: A Game of Cops 'n Robbers,16,0,9,10,0.45,0,0,0.0,149
How to Train Your Dragon,4,2010,9,4,0.53,243,4,30.0,157
Dragon Ball Z: Shin Budokai - Another Road,17,2007,10,10,0.43,0,0,0.0,8993
Iron Man 2,5,2010,9,8,0.27,721,3,23.45,220
Blue Roses: Yousei to Aoi Hitomi no Senshitachi,17,2010,11,131,0.04,0,0,0.0,812
Harukanaru Toki no Naka de 5: Kazahanaki,17,2012,4,208,0.03,0,0,0.0,14
Penguin no Mondai: The World,4,2010,11,14,0.1,0,0,0.0,37
Resistance Dual Pack,6,2011,7,3,0.01,73,2,0.0,73
BioShock The Collection,18,2016,7,2,0.16,737,2,46.15,260
Disney Sports Football,9,2002,1,53,0.02,69,1,31.0,106
Animal Planet: Vet Collection,4,2010,8,4,0.05,242,1,0.0,36
Yoshi's Woolly World,19,2015,2,0,1.3,312,1,43.25,592
Dark Souls II,15,2014,4,25,0.17,163,3,49.05,14
Ninja Gaiden,14,2004,9,1,1.23,225,2,49.9,149
KORG DS-10 Synthesizer Plus,4,2009,6,256,0.1,0,0,0.0,493
Petz Fashion: Dogz & Catz,4,2009,8,5,0.11,0,0,0.0,36
Up,6,2009,9,28,0.25,172,4,35.75,104
Drome Racers,9,2003,3,28,0.03,938,1,36.5,2413
UEFA Euro 2004: Portugal,14,2004,1,7,0.05,35,1,41.05,960
Lara Croft Tomb Raider: The Angel of Darkness,7,2003,9,21,1.25,56,3,29.1,28
Doki Oki,13,1995,11,56,0.03,0,0,0.0,812
Tennis no Oji-Sama: Driving Smash! Side King,4,2008,1,14,0.02,0,0,0.0,50
Derby Stallion 99,13,1999,1,49,1.13,0,0,0.0,960
Aikatsu! Cinderella Lesson,11,2012,4,25,0.2,0,0,0.0,167
E.X. Troopers,6,2012,7,12,0.05,0,0,0.0,73
Mega Man II,3,1991,2,0,0.28,0,0,0.0,963
C.O.P.: The Recruit,4,2009,9,5,0.08,1320,3,31.25,157
Bass Strike,7,2001,1,28,0.28,166,1,31.4,379
Doraemon: Shin Nobita no Nihon Tanjou,11,2016,6,242,0.04,0,0,0.0,103
Scooby-Doo and the Cyber Chase,9,2001,11,5,0.41,0,0,0.0,48
Hollywood Squares,1,2010,6,5,0.11,12,4,0.0,205
WWE SmackDown vs. Raw 2010,6,2009,10,28,1.17,156,3,44.55,1498
Rapala Pro Bass Fishing 2010,6,2010,1,4,0.27,565,1,4.25,25
Demon Attack,16,1981,7,47,2.13,0,0,0.0,260
Petz Fantasy: Moonlight Magic,4,2010,8,5,0.12,12,1,0.0,36
Code Lyoko,4,2007,9,102,0.05,148,4,34.9,157
Roary the Racing Car,4,2009,6,194,0.09,0,0,0.0,493
Barbie and Her Sisters Puppy Rescue,19,2015,9,25,0.01,1469,1,1.4,149
Shrek SuperSlam,9,2005,9,4,0.33,777,4,29.0,179
Primal,7,2003,9,3,0.43,366,2,40.8,28
LittleBigPlanet 2,6,2011,2,3,3.39,102,1,49.7,3720
Medal of Honor: Rising Sun,20,2003,7,7,0.42,36,3,37.2,260
Rapala Pro Fishing,14,2004,1,84,0.16,565,1,29.5,960
Armored Core 2,7,2000,8,5,0.79,163,3,43.2,1401
Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,8,1994,2,14,0.36,0,0,0.0,24
Pia Carrot e Youkoso!! 2.5,22,2008,11,245,0.04,0,0,0.0,812
Bakusou Kyoudai Let's & Go!! Eternal Wings,13,1998,3,163,0.05,0,0,0.0,592
NBA 2K6,5,2005,9,2,0.23,83,1,44.8,220
Thrillville: Off the Rails,1,2007,12,18,0.44,173,4,36.4,605
Fortress,9,2001,9,35,0.32,593,1,32.0,179
The Walking Dead: Season One,23,2013,11,15,0.14,0,0,0.0,812
Konami Classics Series: Arcade Hits,4,2007,6,14,0.03,317,4,38.0,493
Aliens vs Predator,15,2010,7,8,0.19,248,2,37.7,260
RIGS: Mechanized Combat League,10,2016,9,3,0.11,467,3,43.45,661
Dragon Rage,7,2001,7,76,0.06,733,3,28.2,41
NCAA Final Four 2000,13,1999,1,196,0.38,0,0,0.0,960
Sengoku Basara 3 Utage,6,2011,9,12,0.22,0,0,0.0,104
Platypus,17,2006,7,326,0.02,1651,1,29.5,260
Breath of Fire III,13,1997,4,12,1.0,0,0,0.0,14
Hexen: Beyond Heretic,13,1997,7,13,0.11,0,0,0.0,260
Front Line,16,1981,9,94,0.24,0,0,0.0,149
Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,9,2006,6,14,0.26,0,0,0.0,17
Taiko no Tatsujin Wii: Ketteiban,1,2011,6,25,0.39,0,0,0.0,205
Happy Feet Two,5,0,9,19,0.1,0,0,0.0,220
Tomba!,13,1997,2,3,0.26,0,0,0.0,592
Agatha Christie's The ABC Murders,18,2016,11,361,0.01,1228,0,36.75,812
Turok: Evolution,9,2002,7,30,0.12,980,3,39.5,63
Root Double: Before Crime After Days,5,2012,9,443,0.01,0,0,0.0,220
Mortal Kombat: Deception,20,2005,10,39,0.11,162,2,42.95,8993
Nobunaga no Yabou: Souzou,10,2014,12,48,0.06,0,0,0.0,1234
Capcom vs. SNK: Millennium Fight 2000 Pro,22,2001,10,12,0.05,0,0,0.0,8993
Middle-Earth: Shadow of Mordor,18,2014,9,19,1.35,124,2,47.5,149
Brunswick Cosmic Bowling,1,2010,1,177,0.17,750,1,0.0,6
The Walking Dead: Season One,18,2014,11,173,0.16,0,0,0.0,812
One Piece: Daikaizoku Coliseum,11,2016,10,25,0.03,0,0,0.0,755
Back to the Future: The Game,18,2015,11,173,0.02,846,3,3.65,812
Sengoku Musou 3: Moushouden ,1,2011,9,208,0.08,0,0,0.0,113
Lost Odyssey,5,2007,4,1,0.9,433,3,43.15,88
Transformers: Revenge of the Fallen (Wii & PS2 Version),4,2009,9,4,0.44,0,0,0.0,157
Pro Evolution Soccer 2008 (JP sales),4,2007,1,14,0.08,0,0,0.0,50
AMF Bowling Pinbusters!,4,2008,1,297,0.07,0,0,0.0,50
SpongeBob SquarePants: Double Pack,9,2005,2,28,0.32,0,0,0.0,636
Yu-Gi-Oh! Monster Capture GB,3,2000,4,14,0.14,0,0,0.0,1922
SSX Tricky,7,2001,1,7,1.73,35,1,50.45,379
Sports Car GT,13,1999,3,7,0.22,0,0,0.0,592
Spy Games: Elevator Mission,1,2007,7,406,0.06,1099,3,0.0,3
EyeToy Play,7,2003,6,3,4.2,76,1,43.75,78
The Evil Within,15,2014,9,6,0.27,222,2,36.95,149
Sega Golf Club: Miyazato San Kyoudai Naizou,6,2006,1,8,0.01,0,0,0.0,25
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,7,2010,1,14,0.09,0,0,0.0,379
FlatOut: Ultimate Carnage,15,2008,3,87,0.01,728,3,43.35,592
Twister Mania,5,2011,6,11,0.13,135,1,0.0,3840
"Murder, She Wrote",15,2009,11,82,0.05,1122,3,0.0,812
WWE '13,6,2012,9,28,1.35,166,3,42.05,104
Cloudy With a Chance of Meatballs,6,2009,2,5,0.1,149,1,36.0,3720
Yoru no Nai Kuni,10,2015,4,48,0.08,0,0,0.0,856
Ar Nosurge: Ode to an Unborn Star,23,2014,4,48,0.04,0,0,0.0,14
Story of Seasons: Good Friends of the Three Villages,11,2016,8,214,0.2,0,0,0.0,3332
FaceBreaker,5,2008,10,7,0.19,35,3,30.15,220
National Geographic Challenge!,5,0,6,53,0.07,0,0,0.0,3840
God Eater Resurrection,10,2015,9,25,0.08,538,3,38.9,661
428: Fuusa Sareta Shibuya de,1,2008,11,8,0.13,0,0,0.0,171
Victory Zone,13,1995,6,3,0.11,0,0,0.0,209
College Hoops 2K7,6,2007,1,2,0.18,564,1,44.05,25
Exhibition Volume 02,14,2003,6,1,0.17,0,0,0.0,209
NBA Jam Tournament Edition,13,1995,1,30,0.25,0,0,0.0,960
MLB SlugFest 20-03,14,2002,1,39,0.2,913,1,43.4,960
Melty Blood: Actress Again,7,2009,10,419,0.06,0,0,0.0,120
Winter Sports 2011,6,2011,1,233,0.05,1311,0,0.0,25
Raven Squad: Operation Hidden Dagger,5,2009,7,374,0.09,1258,3,20.75,277
Epic Mickey 2: The Power of Two,5,2012,9,32,0.51,434,1,32.25,220
Loving Life with Hello Kitty & Friends,4,2011,6,70,0.23,0,0,0.0,493
Kiniro no Corda 3,11,2015,11,48,0.01,0,0,0.0,29
Atelier Shallie: Alchemists of the Dusk Sea,6,2014,4,48,0.18,690,4,41.85,38
Littlest Pet Shop: Country Friends,4,2009,8,7,0.25,22,1,0.0,36
Guitar Hero Live,19,2015,6,4,0.19,851,3,45.05,209
Garfield: The Search for Pooky,9,2003,2,102,0.04,0,0,0.0,636
CSI: Hard Evidence,1,2008,11,5,0.89,0,0,0.0,171
Green Day: Rock Band,1,2010,6,31,0.36,58,3,42.4,205
NightCaster,14,2002,9,1,0.13,1033,3,33.35,149
AC/DC LIVE: Rock Band Track Pack,7,2008,6,31,0.16,58,3,0.0,78
Sega Soccer Slam,20,2002,1,8,0.07,168,1,45.85,960
Sonic & All-Stars Racing Transformed,23,2012,3,8,0.38,0,0,0.0,592
Pokemon Channel,20,2003,11,0,0.38,350,1,30.5,812
Suikoden Tactics,7,2005,12,14,0.2,69,3,38.3,286
Superman: Countdown to Apokolips,9,2003,2,10,0.04,826,1,26.35,636
To Heart 2: Dungeon Travelers,23,2015,11,315,0.05,0,0,0.0,812
Sengoku,15,2011,12,310,0.01,1340,3,38.4,530
Oddworld: Munch's Oddysee,14,2001,2,10,0.73,336,3,44.35,592
Rampage 2: Universal Tour,12,1999,9,13,0.22,0,0,0.0,149
The Simpsons Game,17,2007,9,7,1.07,365,3,32.85,149
Toaru Majutsu no Kagaku no Ensemble,17,2013,11,25,0.03,0,0,0.0,812
Die Hard Trilogy,13,1996,7,29,1.54,0,0,0.0,260
Unchained Blades ,17,2011,4,242,0.06,883,3,34.25,14
AMF Bowling World Lanes,1,2008,1,6,0.35,754,1,0.55,6
Toukiden 2,10,2016,9,48,0.08,1023,0,0.0,661
ZooCube,20,2002,5,30,0.02,1451,1,36.55,371
Medalot 7,11,2012,9,138,0.13,0,0,0.0,1591
Legends of Wrestling II,7,2002,10,30,0.33,310,3,32.85,120
Spy Kids 3-D: Game Over,9,2003,2,32,0.33,80,1,34.85,636
Draglade,4,2007,10,11,0.1,117,4,39.25,1056
Euro Truck Simulator,15,2008,8,143,0.49,643,0,3.8,784
MLB 07: The Show,7,2007,1,3,0.93,313,1,45.8,379
Warhawk,6,2007,8,3,1.06,292,3,46.2,485
Fighter Destiny 2,12,1999,10,156,0.05,0,0,0.0,8993
Midnight Club 3: DUB Edition Remix,7,2006,3,2,1.16,39,4,46.95,10165
Mercenaries 2: World in Flames,5,2008,7,7,1.06,93,3,39.6,277
Defender II,16,1987,7,10,0.45,0,0,0.0,260
Winter Sports: The Ultimate Challenge,1,2007,1,78,1.24,335,1,29.4,6
Animal Crossing: Happy Home Designer,11,2015,8,0,3.05,0,1,36.45,3332
Centipede,13,1998,7,10,0.65,0,0,0.0,260
Shox,7,2002,3,7,0.09,22,1,39.0,10165
Ben 10 Galactic Racing,6,2011,3,58,0.09,417,1,0.0,2208
Resident Evil 4,15,2007,9,5,0.03,48,2,41.7,149
Fade to Black,13,1996,9,7,0.34,0,0,0.0,149
Mario Kart 64,12,1996,3,0,9.87,0,0,0.0,592
Sumikko Gurashi: Koko ga Ochitsukundesu,11,2014,9,228,0.17,0,0,0.0,1591
Marvel Avengers: Battle for Earth,5,2012,9,5,0.02,104,3,34.65,220
Dementium II,4,2010,7,81,0.11,1042,2,41.65,148
Imagine: Zookeeper,4,2009,8,5,0.24,239,1,0.0,36
Ben 10 Alien Force: Vilgax Attacks,1,2009,9,58,0.44,211,4,34.5,113
Interactive Storybook DS Series 1,4,2007,6,406,0.07,882,1,0.0,493
Tom Clancy's Ghost Recon: Shadow Wars,11,2011,12,5,0.34,12,3,42.45,10458
USA Today Puzzle Craze,4,2009,5,160,0.1,611,1,0.0,430
Tiger Woods PGA Tour 08,1,2007,1,7,1.02,388,1,39.5,6
Virtua Tennis 2009,1,2009,1,8,0.37,129,1,40.35,6
Transformers: Fall of Cybertron,15,2012,9,4,0.01,1692,3,42.95,149
Alice: Madness Returns,5,2011,11,7,0.5,575,2,39.05,1717
Tom Clancy's Rainbow Six: Siege,18,2015,7,5,1.34,52,2,40.45,260
Ikki Tousen: Shining Dragon,7,2007,4,214,0.02,0,0,0.0,56
Shonen Jump's Shaman King: Master of Spirits 2,9,2005,4,14,0.02,0,0,0.0,26
The Land Before Time: Great Valley Racing Adventure,13,2001,3,71,0.1,0,0,0.0,592
Tropico 5,15,2014,8,206,0.12,760,3,41.0,784
Jonas,4,2009,11,32,0.3,217,1,22.5,37
The Scorpion King: Sword of Osiris,9,2002,9,23,0.19,278,1,36.0,179
Putty Squad,23,2013,2,295,0.03,1065,4,4.1,592
Zendoku,4,2007,5,21,0.06,1414,1,34.0,430
Just Dance 3,1,2011,6,5,10.12,12,4,40.9,205
The Bureau: XCOM Declassified,15,2013,7,2,0.05,183,2,36.25,260
Disney's Tarzan Untamed,7,2001,2,5,0.41,12,1,33.05,728
Tomb Raider: Legend,5,2006,9,21,0.37,298,3,43.65,220
ESPN NHL Hockey,7,2003,1,8,0.23,276,1,48.5,379
FIFA 06 Soccer,20,2005,1,7,0.14,0,0,0.0,960
Style Lab: Jewelry Design,4,2009,8,5,0.32,12,1,0.0,36
4 Elements,15,2009,5,92,0.05,1429,1,3.7,371
Naruto: Ultimate Ninja Heroes,17,2006,10,25,0.26,503,3,38.3,8993
Hello Kitty: Roller Rescue,15,2005,9,87,0.03,0,0,0.0,149
LEGO Racers 2,7,2001,3,7,0.13,1148,1,29.0,10165
SoulCalibur V,6,2012,10,25,0.75,489,3,43.85,1498
Final Fantasy Tactics,13,1997,4,9,2.45,14,3,45.6,14
Tom Clancy's Ghost Recon Advanced Warfighter,14,2006,7,5,0.33,149,3,36.0,260
Tomb Raider: Underworld,5,2008,9,21,1.07,298,3,41.3,220
Storm Lover 2nd V,23,2016,11,58,0.02,0,0,0.0,812
Jikkyou Powerful Pro Yakyuu 2011,17,2011,1,14,0.2,0,0,0.0,960
True Crime: Streets of LA,20,2003,9,4,0.56,181,2,42.15,149
Farming Simulator 2012,11,2012,9,316,0.14,0,0,0.0,1591
Ace Attorney Investigations 2,4,2011,11,12,0.26,0,0,0.0,37
