Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
Jikkyou Powerful Pro Yakyuu 2011,17,2011,1,14,0.2,0,0,0.0,16
True Crime: Streets of LA,20,2003,9,4,0.56,181,2,42.15,291
Farming Simulator 2012,11,2012,9,316,0.14,0,0,0.0,48
Ace Attorney Investigations 2,4,2011,11,12,0.26,0,0,0.0,167
Surf Riders,13,1999,1,5,0.13,1152,1,32.0,42
MLB,17,2005,1,3,0.24,398,1,43.95,16
Cabela's Big Game Hunter: Pro Hunts,19,2014,7,4,0.02,974,3,0.0,31
Winning Post 6,7,2003,1,48,0.09,0,0,0.0,3
Pictionary,1,2010,5,28,0.85,367,1,35.5,450
Final Fantasy III,17,2012,4,15,0.11,191,3,4.45,2
Tiger Woods PGA Tour 07,14,2006,1,7,0.19,97,1,43.9,253
Quantum Redshift,14,2002,3,1,0.13,1158,3,39.05,60
Rocky,14,2002,10,115,0.15,447,3,40.65,168
Here They Lie,10,2016,11,3,0.02,1590,2,34.25,755
Monster Mayhem: Build and Battle,1,2009,8,201,0.03,600,4,0.0,24
Project CARS,18,2015,3,93,0.26,150,1,43.4,543
Burnout Paradise: The Ultimate Box,5,2009,3,7,0.03,0,0,0.0,575
Hidden Mysteries: Buckingham Palace,4,2010,5,194,0.21,953,1,0.0,88
Star Wars Episode III: Revenge of the Sith,7,2005,9,18,3.32,105,3,33.6,63
Medarot: Kabuto / Kuwagata Version,3,1997,4,156,0.4,0,0,0.0,2490
The Grim Adventures of Billy & Mandy,20,2006,9,39,0.17,0,0,0.0,291
Scene It? Lights Camera Action,5,2007,6,1,0.48,648,3,40.55,30
Kirby Tilt 'n' Tumble,3,2000,5,0,1.23,0,0,0.0,435
Pokemon Super Mystery Dungeon,11,2015,4,0,1.25,333,1,38.9,37
The King of Fighters: Dream Match 1999,22,1999,10,244,0.1,0,0,0.0,1745
Prince of Persia: The Forgotten Sands,15,2010,9,5,0.03,52,3,40.8,68
Call of Duty: World at War,6,2008,7,4,5.39,6,2,46.3,78
SSX On Tour,20,2005,1,7,0.17,35,1,43.75,280
Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,17,2006,11,3,0.1,0,0,0.0,76
Batman: A Telltale Game Series,10,2016,11,173,0.09,0,0,0.0,755
Zombi Daisuki,4,2011,9,120,0.04,0,0,0.0,26
Cabela's Dangerous Hunts 2011,4,2010,1,4,0.12,242,3,0.0,65
thinkSMART: Chess for Kids,4,2011,6,189,0.01,1545,1,0.0,38
Doukyuusei 2,24,1997,4,245,0.13,0,0,0.0,4211
Race Driver: Create & Race,4,2007,3,34,0.02,0,0,0.0,1922
Forza Horizon 2,18,2014,3,1,1.4,295,4,47.1,543
Let's Play Ballerina,4,2010,1,41,0.13,0,0,0.0,65
Pro Evolution Soccer 2010,1,2009,1,14,0.51,69,1,45.2,6
Grand Theft Auto,13,1997,9,2,2.32,0,0,0.0,176
"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",7,2007,11,154,0.02,0,0,0.0,1
Rally Cross 2,13,1998,3,43,0.35,0,0,0.0,98
Clockwork Knight,24,1994,2,8,0.09,0,0,0.0,3115
Fifi and the Flowertots,4,2009,6,194,0.1,0,0,0.0,38
NickToons: Racing,13,2001,3,27,0.17,0,0,0.0,98
Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,4,2010,6,32,0.08,0,0,0.0,38
Harry Potter and the Order of the Phoenix,7,2007,9,7,0.27,107,4,34.5,63
DiRT 3,5,2011,3,34,0.72,294,3,47.05,575
Ivy the Kiwi?,1,2010,5,70,0.06,718,1,40.6,450
Tetris Worlds,7,2002,5,28,2.08,190,1,25.1,277
Otometeki Koi Kakumei * Love Revo,7,2006,11,466,0.03,0,0,0.0,1
Donkey Kong Country,3,2000,2,0,2.19,0,0,0.0,3790
The Sum of All Fears,9,2002,7,5,0.04,227,3,34.5,28
Bionicle,7,2003,9,7,0.43,90,1,27.3,63
Advent Rising,14,2005,9,28,0.13,1151,3,37.75,84
MLB 06: The Show,7,2006,1,3,0.94,421,1,45.95,3
Shadows of the Damned,5,2011,9,7,0.19,537,2,42.2,83
NBA Live 2005,7,2004,1,7,2.59,35,1,46.05,3
The Elder Scrolls V: Skyrim,15,2011,4,6,3.88,17,2,51.05,49
Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,11,2016,9,25,0.03,0,0,0.0,48
Slam 'n Jam '96 featuring Magic & Kareem,13,1995,1,109,0.08,0,0,0.0,42
The ICO & Shadow of the Colossus Collection,6,2011,11,3,1.31,0,0,0.0,103
Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),17,2006,9,14,0.01,0,0,0.0,34
Jissen Pachi-Slot Hisshouhou! Aladdin A,7,2002,6,100,0.2,0,0,0.0,73
WWE Day of Reckoning 2,20,2005,10,28,0.34,156,3,41.0,9695
Toki no Kizuna: Hanayui Tsuzuri,17,2013,11,323,0.02,0,0,0.0,76
SpongeBob SquarePants: Creature from the Krusty Krab,20,2006,2,28,0.33,281,1,40.85,4
Dragon Warrior III,3,2000,4,24,0.81,0,0,0.0,2490
Demon's Souls,6,2009,4,25,1.82,163,2,48.95,493
Mace Griffin: Bounty Hunter,7,2003,7,7,0.19,634,2,35.15,41
Die Hard Trilogy 2: Viva Las Vegas,13,1999,9,29,0.49,0,0,0.0,176
Goblin Commander: Unleash the Horde,7,2003,12,163,0.17,1033,3,38.35,260
Lego Batman 3: Beyond Gotham,15,2014,9,19,0.06,182,4,3.4,68
Ready 2 Rumble Boxing,12,1999,1,39,0.59,0,0,0.0,605
Afro Samurai,6,2009,9,10,0.2,314,2,35.55,17
Exhibition,14,2001,6,1,0.25,0,0,0.0,33
Ratatouille,5,2007,9,28,0.27,172,1,28.0,83
Mario & Sonic at the London 2012 Olympic Games,11,2012,1,8,1.18,0,0,0.0,171
Call of Duty: World at War,15,2008,7,4,0.18,6,2,45.25,498
Jimmy Neutron: Boy Genius,20,2002,2,28,0.09,361,1,23.55,4
Bubble Bobble also featuring Rainbow Islands,13,1995,5,30,0.06,0,0,0.0,321
Nickelodeon Team Umizoomi,4,2011,9,2,0.45,375,7,0.0,26
Final Fantasy XIII-2,6,2011,4,15,2.63,46,3,42.8,493
NCAA Football 13,6,2012,9,7,0.89,57,1,41.55,17
Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,1,2007,8,94,0.02,0,0,0.0,24
Over G Fighters,5,2006,8,5,0.21,51,3,27.5,373
San-X Character Channel: All-Star Daishuugou!,4,2008,9,329,0.01,0,0,0.0,26
Real Sound: Kaze no Riguretto,24,1997,11,391,0.07,0,0,0.0,473
The Last Remnant,5,2008,4,15,0.68,46,2,36.45,430
Medal of Honor,5,2010,7,7,2.61,154,2,40.35,105
Makai Shin Trillion,23,2014,4,323,0.1,0,0,0.0,81
Spider-Man: Shattered Dimensions,4,2010,9,4,0.19,243,4,40.0,26
Meikyuu Cross Blood: Reloaded,5,2011,9,53,0.02,0,0,0.0,83
The Putter Golf,13,2001,1,58,0.07,0,0,0.0,42
Major League Baseball 2K8,6,2008,1,6,0.31,276,1,36.3,205
Virtual Soccer,8,1993,1,68,0.53,0,0,0.0,27
Final Fantasy Collection,13,1999,4,54,0.45,0,0,0.0,137
Dora the Explorer: The Search for Pirate Pig's Treasure,9,2002,11,213,0.26,559,1,0.0,1591
Prison Architect,10,2016,9,494,0.03,1542,2,44.0,32
Disney Sports Skateboarding,9,2002,1,14,0.07,69,1,21.0,113
Alone in the Dark,15,2008,11,10,0.01,480,2,30.35,124
Expendable,13,1999,9,52,0.05,0,0,0.0,176
Uta Kumi 575,23,2014,6,8,0.02,0,0,0.0,206
Azurik: Rise of Perathia,14,2001,9,1,0.24,547,3,30.25,84
Slayers Royal 2,24,1998,4,154,0.08,0,0,0.0,4211
Battlefield Vietnam,15,2004,7,7,0.03,476,3,45.75,498
The Simpsons: Road Rage,20,2001,3,7,0.24,311,3,37.35,19
Teenage Mutant Ninja Turtles: Danger of the Ooze,11,2014,11,4,0.13,278,4,0.0,29
London 2012: The Official Video Game of the Olympic Games,5,2012,1,8,0.58,0,0,0.0,58
Harry Potter and the Sorcerer's Stone,20,2003,9,7,0.08,634,1,35.15,291
Dynasty Warriors,13,1997,9,48,0.27,0,0,0.0,176
La Corda d'Oro 4,23,2016,9,48,0.02,0,0,0.0,153
Death Jr. II: Root of Evil,17,2006,2,14,0.05,179,3,37.65,510
Ben 10: Alien Force,7,2008,9,101,0.57,417,4,2.65,63
Command & Conquer 3: Tiberium Wars,5,2007,12,7,0.42,0,0,0.0,371
I Spy: Fun House,4,2007,5,118,0.82,459,1,26.5,88
The SpongeBob SquarePants Movie,7,2004,2,28,1.76,172,1,42.0,154
Kimikare: New Semester,17,2012,9,323,0.02,0,0,0.0,34
Crash Bandicoot: The Wrath of Cortex,20,2002,2,20,0.59,50,1,34.65,4
Crush3D,11,2012,2,8,0.12,275,4,39.2,297
Sonic the Hedgehog,6,2006,2,8,1.16,125,4,23.55,692
Gallop Racer 2001,7,2001,1,48,0.17,378,1,40.05,3
Brunswick Circuit Pro Bowling,13,1998,1,28,0.18,0,0,0.0,42
Dino Dini's Kick Off Revival,10,2016,1,194,0.02,1600,0,17.75,128
The Sims 2: Pets,4,2006,8,7,2.07,192,1,27.1,57
Pro Yaky? Spirits 2013,6,2013,1,14,0.2,0,0,0.0,205
My Fitness Coach 2: Exercise and Nutrition,1,2009,1,195,0.18,0,0,0.0,6
TNA iMPACT!,5,2008,10,39,0.45,0,0,0.0,279
Wonder World Amusement Park,1,2008,6,35,0.05,1215,1,20.75,25
Myself; Yourself,7,2007,11,443,0.01,0,0,0.0,1
Barbie and the Three Musketeers,4,2009,11,4,0.13,278,1,0.0,167
City Crisis,7,2001,8,2,0.13,1150,1,34.6,8
Far Cry Instincts Predator,5,2006,7,5,0.24,52,2,42.1,105
Gakuen Hetalia,4,2012,11,323,0.01,0,0,0.0,167
Battle Spirits: Hero's Soul,17,2010,4,25,0.02,0,0,0.0,2
Too Human,5,2008,4,1,0.78,475,3,36.0,430
Mega Man 8 Anniversary Collector's Edition,24,1997,2,12,0.06,0,0,0.0,3115
Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,13,1998,1,238,0.25,0,0,0.0,42
King Arthur,20,2004,9,14,0.04,213,3,30.0,291
CSI: Deadly Intent - The Hidden Cases,4,2009,11,5,0.35,0,0,0.0,167
Asphalt: Injection,23,2011,9,5,0.22,12,4,26.9,153
Galleon: Islands of Mystery,14,2004,9,113,0.03,1548,3,37.0,84
Agassi Tennis Generation,7,2003,1,319,0.09,1266,1,3.0,3
Star Fighter,13,1995,7,324,0.06,0,0,0.0,59
Assassin's Creed II,15,2010,9,5,0.55,52,2,46.45,68
Kotoba no Puzzle: Mojipittan DS,4,2007,5,25,0.37,0,0,0.0,88
Woody Woodpecker: Escape from Buzz Buzzard Park,7,2001,2,319,0.05,1035,1,35.7,154
Robotron 64,12,1998,7,13,0.09,0,0,0.0,286
Infinite Stratos 2: Love and Purge,23,2015,9,357,0.01,0,0,0.0,153
LEGO Rock Band,5,2009,6,19,0.56,64,4,39.1,30
Utawarerumono: Futari no Hakuoro,10,2016,6,315,0.05,0,0,0.0,1498
Yu-Gi-Oh! GX: Tag Force,17,2006,12,14,0.13,0,0,0.0,402
Active Life: Extreme Challenge,1,2009,1,25,0.47,91,1,28.0,6
Hitman: Contracts,7,2004,7,21,0.8,126,2,44.15,41
Assault Suit Leynos,10,2016,7,70,0.02,1583,4,33.5,120
Cocoto Kart Racer,4,2004,3,127,0.05,422,1,0.0,1922
Legend of Mana,13,1999,4,9,1.11,0,0,0.0,137
Red Steel,1,2006,7,5,0.67,31,3,34.9,379
"Barbie: Jet, Set & Style!",1,2011,6,28,0.25,0,0,0.0,25
Tom and Jerry in War of the Whiskers,20,2003,10,213,0.07,0,0,0.0,9695
The Cheetah Girls: Pop Star Sensations,4,2007,6,32,0.11,897,1,0.0,38
Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,17,2011,11,323,0.03,0,0,0.0,76
Toukiden: The Age of Demons,23,2013,9,48,0.35,188,3,39.5,153
Disney's Treasure Planet,9,2002,9,5,0.28,809,1,34.0,179
Mary-Kate and Ashley: Winners Circle,13,2001,9,30,0.14,0,0,0.0,176
Endgame,7,2002,7,87,0.08,533,3,31.9,41
Grandia,13,1999,4,5,0.25,9,1,47.8,137
Magic: The Gathering - Battlemage,13,1997,12,30,0.12,0,0,0.0,20
Classic NES Series: Castlevania,9,2004,2,0,0.33,69,1,41.3,11
FIFA Soccer 2004,7,0,1,7,3.49,35,1,45.2,3
thinkSMART,4,2010,6,230,0.09,1254,1,0.0,38
LEGO Marvel Super Heroes,11,2013,9,19,0.9,182,4,33.1,48
Saints Row IV,18,2015,9,41,0.2,0,0,0.0,1030
NHL 2001,13,2000,1,7,0.63,367,1,47.85,42
Mirror's Edge,5,2008,2,7,1.16,29,3,43.3,693
Brothers In Arms: Road to Hill 30,14,2005,7,5,0.66,100,2,48.0,100
Thief: Deadly Shadows,14,2004,9,21,0.17,774,2,44.65,84
Kuroshitsuji: Phantom & Ghost,4,2009,9,15,0.04,0,0,0.0,26
No More Heroes,1,2007,9,70,0.55,537,2,45.7,106
Shin Sangoku Musou 5 Special,17,2009,9,48,0.05,0,0,0.0,34
Wizardry: Llylgamyn Saga,13,1998,4,390,0.07,0,0,0.0,137
The Lord of the Rings: The Third Age,9,2004,4,7,0.22,243,3,37.75,157
Reign of Fire,20,2002,7,176,0.11,675,3,29.95,31
Iridion 3D,9,2001,7,28,0.46,659,1,26.5,28
Kung Fu Panda,15,2008,9,4,0.02,185,4,39.4,68
Super Baseball Simulator 1.000,8,1991,1,267,0.2,0,0,0.0,27
Dora the Explorer: Super Star Adventures,9,2004,11,102,0.24,0,0,0.0,1591
DiRT Rally,15,2016,3,34,0.03,294,1,47.35,208
Sound Novel Tsukuru,8,1996,6,49,0.08,0,0,0.0,485
Burger Island,4,2008,9,160,0.16,1066,1,0.0,26
SingStar Amped,7,2007,6,3,0.46,223,3,38.0,73
Mass Effect 3,6,2012,4,7,1.42,116,2,49.25,493
Pokémon Emerald Version,9,2004,4,0,6.41,24,1,42.5,157
Namco Museum,7,2001,6,25,1.82,74,1,39.0,73
DreamWorks Super Star Kartz,1,2011,3,4,0.13,242,1,0.0,23
Rapala Fishing Frenzy 2009,6,2008,1,4,0.17,565,1,17.7,205
Shockwave Assault,13,1995,8,7,0.09,0,0,0.0,35
Zoop,13,1995,5,447,0.05,0,0,0.0,321
LEGO The Hobbit,10,2014,9,19,0.6,182,4,39.3,32
The Simpsons: Hit & Run,20,2003,3,23,0.99,0,0,0.0,19
Harry Potter and the Order of the Phoenix,5,2007,9,7,0.29,107,4,37.4,83
Go! Sudoku,17,2005,5,3,0.12,0,0,0.0,203
Fate/kaleid liner Prisma Illya,11,2014,9,274,0.01,0,0,0.0,48
NFL Street 2,7,2004,1,7,1.61,57,1,42.85,3
Dragon Quest V: Tenkuu no Hanayome,7,2004,4,24,1.65,0,0,0.0,148
NBA Live 10,17,2009,1,7,0.24,35,1,34.1,16
R.B.I. Baseball 2016,10,2016,1,440,0.01,0,0,0.0,128
Disney's Party,20,2002,6,7,0.05,580,1,23.4,1203
Major League Baseball 2K13,6,2013,1,2,0.15,0,0,0.0,205
Urban Reign,7,2005,9,25,0.08,32,3,34.1,63
Lair,6,2007,9,3,0.51,631,3,29.7,17
Jewels of the Tropical Lost Island,4,2010,5,215,0.23,347,1,0.0,88
Cabela's Big Game Hunter 2012,5,2011,1,4,0.28,242,3,0.0,58
MLB 2000,13,1999,1,3,0.94,0,0,0.0,42
MotoGP '06,5,2006,3,28,0.14,627,1,43.85,575
Kung Fu Panda,4,2008,9,4,1.25,0,0,0.0,26
Metal Gear Solid V: The Phantom Pain,15,2015,9,14,0.08,45,2,49.35,68
Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,4,2007,3,84,0.04,0,0,0.0,1922
State of Emergency,14,2003,9,2,0.17,228,2,36.65,84
Connect Four / Perfection / Trouble,9,2005,6,84,0.27,0,0,0.0,104
X-Men: The Official Game,5,2006,9,4,0.17,300,3,29.05,83
Batman: Arkham VR,10,2016,9,19,0.3,54,2,41.15,32
7th Dragon,4,2009,4,8,0.14,0,0,0.0,12
The Sly Collection,6,2010,2,3,0.68,525,4,46.9,692
WipEout XL,13,1996,3,85,0.25,693,0,50.85,98
Disney Infinity,23,2013,9,32,0.02,0,0,0.0,153
Our House Party!,1,0,8,53,0.14,0,0,0.0,24
The Cat in the Hat,9,2005,2,193,0.38,0,0,0.0,11
The Hobbit,9,2003,2,23,0.19,671,1,38.1,11
Shaman King: Chou Senjiryokketsu 3,9,2002,4,523,0.02,0,0,0.0,157
Loading Human,10,2016,11,487,0.03,0,0,0.0,755
Trauma Center: New Blood,1,2007,8,0,0.29,355,3,42.5,24
Nanashi no Game Me,4,2009,9,15,0.03,0,0,0.0,26
Alias,14,2004,9,30,0.05,158,3,35.0,84
J-League Pro Soccer Club wo Tsukurou! 2,24,1997,1,8,0.49,0,0,0.0,6635
Sonic Advance 2,9,2002,2,8,1.8,117,1,45.65,11
FIFA World Cup Germany 2006,17,2006,1,7,0.11,35,1,39.65,16
Mugen Souls Z,6,2013,4,131,0.07,910,3,31.7,493
Fantasy Aquarium by DS,4,2008,8,396,0.07,0,0,0.0,57
Ace Combat: Assault Horizon,6,2011,9,25,0.74,395,3,41.85,17
Final Fantasy III,8,1994,4,9,3.42,0,0,0.0,36
Endless Ocean,1,2007,11,0,1.06,371,1,40.05,189
Elemental Gearbolt,13,1997,7,3,0.06,418,3,38.0,59
LifeSigns: Surgical Unit,4,2005,8,271,0.01,256,3,34.4,57
Fuse (Insomniac),5,2013,7,7,0.13,0,0,0.0,105
Gauntlet,16,1982,9,164,0.5,0,0,0.0,102
Tekken 5,7,2005,10,25,3.87,32,3,48.3,239
Jikkyou J-League Perfect Striker,12,1996,1,14,0.19,0,0,0.0,605
Command & Conquer 4: Tiberian Twilight,15,2010,12,7,0.02,0,0,0.0,0
Gears of War: Ultimate Edition,18,2015,7,1,3.28,108,2,44.75,62
Lollipop Chainsaw,6,2012,9,19,0.66,537,2,37.05,17
Animal Paradise,4,2007,8,87,0.25,890,1,24.5,57
Nettou! Powerful Koushien,4,2010,1,14,0.03,0,0,0.0,65
New Prince of Tennis: Go to the Top,11,2015,9,242,0.05,0,0,0.0,48
Baroque,7,2007,4,70,0.13,1102,3,34.4,148
Fable: The Lost Chapters,15,2005,4,1,0.07,59,2,45.85,49
SBK Superbike World Championship,5,2008,3,195,0.21,723,4,35.5,575
Dragon Age: Origins,5,2009,4,7,2.56,116,2,46.95,430
Kung Fu Panda: Legendary Warriors,4,2008,9,4,0.03,250,4,36.5,26
Chessmaster II,13,1998,12,51,0.15,0,0,0.0,20
Kidz Sports: Crazy Golf,1,2008,1,335,0.12,894,1,1.7,6
Labyrinth Cross Blood: Infinity,23,2013,4,463,0.03,0,0,0.0,81
Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,13,1998,3,190,0.38,0,0,0.0,98
NBA 2K2,14,2002,1,8,0.2,83,1,48.8,253
DragonHeart: Fire & Steel,13,1996,9,30,0.03,0,0,0.0,176
Corpse Party: Back to School Edition,11,2016,11,150,0.06,0,0,0.0,29
Left 4 Dead,15,2008,7,7,0.02,77,2,49.1,498
Donkey Kong Land,3,1994,2,0,3.91,0,0,0.0,3790
Knockout Kings 2000,13,1999,10,7,1.41,0,0,0.0,192
Torino 2006,7,2006,1,2,0.13,0,0,0.0,3
SoulCalibur II,20,2003,10,25,1.5,32,3,51.05,9695
"Ed, Edd n Eddy: The Mis-Edventures",20,2005,2,39,0.25,250,1,31.45,4
ESPN NBA Basketball,14,2003,1,8,0.27,83,1,47.6,253
Major League Baseball 2K6,17,0,1,53,0.12,83,1,34.5,16
Shining Force NEO,7,2005,4,8,0.11,580,3,38.55,148
Batman: Rise of Sin Tzu,9,2003,9,5,0.07,12,1,34.9,179
Rocket Power: Beach Bandits,7,2002,2,28,0.82,462,1,3.3,154
Let's Yoga!,4,2007,6,14,0.02,1650,1,0.0,38
Madou Monogatari,24,1998,4,89,0.03,0,0,0.0,4211
Romancing SaGa,8,1992,4,9,0.97,0,0,0.0,36
Amatsumi Sora ni! Kumo no Hatate ni,23,2015,11,436,0.02,0,0,0.0,22
Judge Dredd,13,1997,2,264,0.05,0,0,0.0,79
Fire Emblem: Fuuin no Tsurugi,9,2002,4,0,0.39,0,0,0.0,157
Q*bert,13,1999,5,10,0.84,0,0,0.0,321
One Piece: Gigant Battle!,4,2010,10,25,0.36,0,0,0.0,856
Disney Friends,4,2007,8,32,0.16,1050,1,3.65,57
HOP,4,2011,2,11,0.1,0,0,0.0,80
Star Wars The Clone Wars: Lightsaber Duels,1,2008,9,18,1.65,213,3,31.35,106
Jikkyou Powerful Pro Yakyuu 10,20,2003,1,14,0.1,0,0,0.0,280
NBA Live 15,10,2014,1,7,0.23,18,1,32.3,128
Riven: The Sequel to Myst,15,1997,11,36,2.43,165,1,41.5,124
Nintendo Land,19,2012,6,0,4.42,0,4,42.45,119
Warriors Orochi,7,2007,9,48,0.87,188,3,31.6,63
FIFA Soccer 09,15,2008,1,7,0.02,35,1,41.9,15
The Wolf Among Us,10,2014,11,173,0.21,846,2,45.7,755
Bastard!! Utsuro Naru Kamigami no Utsuwa,13,1996,4,258,0.21,0,0,0.0,137
Pro Evolution Soccer 2010,6,2009,1,14,2.28,69,1,42.35,205
X-Men: The Official Game,14,2006,9,4,0.1,300,3,30.55,84
Monster Rancher 4,7,2003,8,48,0.34,378,1,43.05,8
Ape Escape: Pumped & Primed,7,2004,6,3,0.08,0,0,0.0,73
Conception: Please Give Birth to My Child!,17,2012,4,130,0.08,0,0,0.0,2
Disney Planes Fire & Rescue,19,2014,9,32,0.02,0,0,0.0,164
Legends of Wrestling,20,2002,10,30,0.13,310,3,28.4,9695
Spider-Man: Web of Shadows,1,2008,9,4,0.25,872,3,34.95,106
Turok: Evolution,20,2002,7,30,0.38,310,2,38.5,31
Far Cry 4,6,2014,7,5,1.29,52,2,3.65,78
Dragon Quest Monsters: Joker 2 Professional,4,2011,4,15,0.62,0,0,0.0,12
Opoona,1,2007,4,48,0.1,234,4,36.35,50
Legend of Legaia,13,1998,4,3,0.66,0,0,0.0,137
Call of Duty 4: Modern Warfare,5,2007,7,4,9.31,7,2,51.2,105
Sengoku Basara 4,6,2014,9,12,0.27,0,0,0.0,17
Dead Space 3,15,0,9,7,0.19,189,2,42.0,68
Ride,5,2015,3,255,0.01,723,0,0.0,575
Gears of War: Judgment,5,2013,7,1,1.57,37,2,42.2,105
Hi Hi Puffy AmiYumi: Kaznapped,9,2005,9,58,0.06,0,0,0.0,179
Asteroids Hyper 64,12,1999,7,67,0.16,0,0,0.0,286
Gummy Bears Mini Golf,4,2010,1,215,0.05,0,0,0.0,65
NASCAR Thunder 2004,7,2003,3,7,1.08,57,1,48.45,9
Madden NFL 06,9,2005,1,7,0.23,293,1,35.5,113
The Misadventures of Tron Bonne,13,1999,11,21,0.05,0,0,0.0,161
John Madden Football,8,1991,1,156,0.07,0,0,0.0,27
Tyco RC: Assault with a Battery,13,1999,3,296,0.11,0,0,0.0,98
Lord of the Rings: Tactics,17,2005,12,7,0.13,0,0,0.0,402
Super Monkey Ball Adventure,20,2006,2,8,0.15,182,1,29.1,4
Sengoku Musou 3 Z Special,17,2012,9,208,0.04,0,0,0.0,34
Frank Thomas Big Hurt Baseball,13,1996,1,30,0.14,0,0,0.0,42
Backyard NFL Football '10,7,2009,1,10,0.06,0,0,0.0,3
Adventure Time: The Secret of the Nameless Kingdom,5,2014,9,241,0.06,278,4,32.75,83
Just In Time Translations,4,2009,6,28,0.1,166,1,0.0,38
Ace Combat X: Skies of Deception,17,2006,8,25,0.99,395,3,41.65,71
Super Mario World,9,2001,2,0,5.46,0,0,0.0,11
Flushed Away,4,2006,2,58,0.1,0,0,0.0,80
Major League Baseball 2K11,4,2011,1,2,0.09,83,1,0.0,65
NBA 2K17,6,2016,1,2,0.13,737,1,1.0,205
End of Nations,15,2012,12,149,0.01,1231,3,0.0,0
Harry Potter and the Chamber of Secrets,20,2002,9,7,0.69,103,1,42.65,291
Cabela's Survival: Shadows of Katmai,5,2011,1,4,0.18,242,3,1.75,58
Transformers: Devastation,15,2015,9,4,0.03,289,3,40.8,68
PQ: Practical Intelligence Quotient,17,2005,5,58,0.08,301,1,34.5,203
SSX 3,7,2003,1,7,1.67,35,1,51.05,3
Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,7,2007,10,12,0.01,0,0,0.0,239
Back At The Barnyard: Slop Bucket Games,4,2008,1,28,0.13,166,1,24.5,65
Samurai Shodown Anthology,7,2008,10,153,0.15,775,3,0.0,239
MLB 10: The Show,6,2010,1,3,0.72,313,1,49.65,205
Doodle Hex,4,2008,5,112,0.03,1556,0,34.0,88
The Chronicles of Riddick: Assault on Dark Athena,6,2009,7,23,0.25,534,2,43.85,78
Lord of the Rings: Battle for Middle-Earth,5,2006,12,7,0.31,0,0,0.0,371
Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,7,2007,6,8,0.02,0,0,0.0,73
LEGO Marvel Super Heroes,6,2013,9,19,1.84,182,4,44.95,17
Rock Band Track Pack Volume 2,6,2008,6,31,0.13,58,3,0.0,229
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,7,2004,11,32,0.34,48,4,36.8,1
Call Of Duty 2: Big Red One,20,2005,7,4,0.33,6,3,41.95,31
Star Wars: Dark Forces,15,1994,7,18,1.95,0,0,0.0,498
Contrast,15,2013,2,82,0.01,1663,3,34.85,10
Rhapsody: A Musical Adventure,13,1998,4,131,0.04,0,0,0.0,137
Charm Girls Club: My Perfect Prom,4,2009,8,7,0.12,243,1,0.0,57
PDC World Championship Darts 2009,1,2009,1,60,0.01,0,0,0.0,6
World Stadium EX,13,1996,1,25,0.44,0,0,0.0,42
Batman: Arkham Origins,19,2013,9,19,0.31,798,3,37.7,164
Shin Koihime Musou: Otome Taisen * Sangokushi Engi,6,2014,11,530,0.01,0,0,0.0,103
Crash Time: Autobahn Pusuit,5,2008,3,78,0.03,0,0,0.0,575
Action Force,16,1982,9,157,0.54,0,0,0.0,102
LEGO Star Wars: The Video Game,7,2005,9,21,3.53,0,0,0.0,63
Betty Boop's Double Shift,4,2007,5,84,0.03,1132,1,0.0,88
Legends of Wrestling,14,2002,10,30,0.14,310,3,35.4,168
My Spanish Coach,4,2007,6,5,0.43,683,1,36.5,38
Karaoke Revolution Glee: Volume 3,5,2011,6,14,0.14,687,3,0.0,30
Greg Hastings' Tournament Paintball,14,2004,7,4,0.54,608,3,41.6,100
F-1 World Grand Prix,12,1998,3,62,1.6,0,0,0.0,1215
Pipe Mania,7,2008,5,87,0.14,397,1,34.0,277
Super Robot Taisen Z Special Disc,7,2009,6,25,0.08,0,0,0.0,73
Worms Forts: Under Siege,7,2004,12,30,0.11,449,3,35.5,260
Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,6,2009,4,131,0.01,0,0,0.0,493
Naruto: Clash of Ninja (JP sales),20,2003,10,99,0.21,0,0,0.0,9695
Dr. Mario,2,1990,5,0,4.85,0,0,0.0,2289
Yoshi Touch & Go,4,2005,2,0,0.38,0,0,0.0,80
WarioWare: Smooth Moves,1,2006,5,0,2.89,55,4,45.2,450
Risk / Battleship / Clue,9,2005,6,84,0.34,0,0,0.0,104
Iridion II,9,2003,7,23,0.13,659,1,39.0,28
